date,ticker,model_name,bracket_type,direction,entry_price,gap_pp,win,net
2025-09-29,KXHIGHNY-25SEP29-B79.5,RF_DISTRIBUTION,central,NO,0.38,-52.38461538461539,True,0.6
2025-09-29,KXHIGHNY-25SEP29-B79.5,HGBR_QUANTILE,central,NO,0.38,-58.69669669669669,True,0.6
2025-10-06,KXHIGHNY-25OCT06-B81.5,GUMBEL,central,NO,0.6699999999999999,-27.271608283465127,True,0.31000000000000005
2025-10-06,KXHIGHNY-25OCT06-B81.5,EMOS,central,NO,0.6699999999999999,-22.87991001418881,True,0.31000000000000005
2025-10-06,KXHIGHNY-25OCT06-B79.5,RF_DISTRIBUTION,central,YES,0.47,53.0,True,0.51
2025-10-06,KXHIGHNY-25OCT06-B81.5,RF_DISTRIBUTION,central,NO,0.6699999999999999,-33.0,True,0.31000000000000005
2025-10-06,KXHIGHNY-25OCT06-B81.5,HGBR_QUANTILE,central,NO,0.6699999999999999,-33.0,True,0.31000000000000005
2025-10-13,KXHIGHNY-25OCT13-B58.5,EMOS,central,NO,0.54,-20.26862510781778,False,-0.56
2025-10-13,KXHIGHNY-25OCT13-B58.5,RF_DISTRIBUTION,central,YES,0.46,21.391304347826086,True,0.52
2025-10-27,KXHIGHNY-25OCT27-B54.5,GUMBEL,central,YES,0.29,40.64328246108229,True,0.69
2025-10-27,KXHIGHNY-25OCT27-B56.5,GUMBEL,central,NO,0.39,-33.53289448238805,True,0.59
2025-10-27,KXHIGHNY-25OCT27-B54.5,RF_DISTRIBUTION,central,YES,0.29,32.53846153846155,True,0.69
2025-10-27,KXHIGHNY-25OCT27-B56.5,RF_DISTRIBUTION,central,NO,0.39,-26.384615384615383,True,0.59
2025-10-27,KXHIGHNY-25OCT27-B56.5,HGBR_QUANTILE,central,NO,0.39,-42.04838709677419,True,0.59
2026-01-17,KXHIGHNY-26JAN17-B38.5,GUMBEL,central,NO,0.5,-42.576959056758724,False,-0.52
2026-01-17,KXHIGHNY-26JAN17-B40.5,GUMBEL,central,NO,0.6699999999999999,-32.47778132342265,True,0.31000000000000005
2026-01-17,KXHIGHNY-26JAN17-B40.5,RF_DISTRIBUTION,central,NO,0.6699999999999999,-28.348837209302324,True,0.31000000000000005
2026-01-24,KXHIGHNY-26JAN24-B18.5,RF_DISTRIBUTION,central,NO,0.48,-52.0,True,0.5
2026-01-24,KXHIGHNY-26JAN24-B18.5,HGBR_QUANTILE,central,NO,0.48,-52.0,True,0.5
2026-01-31,KXHIGHNY-26JAN31-B23.5,GUMBEL,central,NO,0.64,-33.07043804376523,False,-0.66
2026-01-31,KXHIGHNY-26JAN31-B21.5,EMOS,central,NO,0.53,-25.307871397237374,True,0.44999999999999996
2026-01-31,KXHIGHNY-26JAN31-B23.5,EMOS,central,YES,0.36,25.740381827762103,True,0.62
2026-01-31,KXHIGHNY-26JAN31-B21.5,HGBR_QUANTILE,central,NO,0.53,-43.65738161559889,True,0.44999999999999996
